"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"7493";"2043";"3";"Puding Lumut Mentega, Ini Tips dan Cara Pembuatannya";"None"
"7494";"2044";"3";"Olivia Burton Beri Sentuhan Bunga pada Desain Arloji Terbaru";"None"
"7495";"2045";"3";"MacKenzie Bezos Lebih dari Seorang Mantan Istri Orang Terkaya";"None"
"6081";"631";"4";"5 Prediksi Tren Ponsel di 2019";"None"
"6082";"632";"4";"Gebrakan Awal Grab di Tahun Baru 2019";"None"
"6083";"633";"4";"Tips Bermanfaat Saat Menggunakan WhatsApp di Komputer";"None"
"6084";"634";"4";"8 Aplikasi Bantu Capai Resolusi Tahun Baru";"None"
"6085";"635";"4";"Warna-warni Kembang Api di Malam Pergantian Tahun";"None"
"6086";"636";"4";"Nokia 9 PureView Akan Meluncur Bulan Ini?";"None"
"6087";"637";"4";"Sering Batalkan Orderan, Pengguna Ojol Bisa Kena Suspend";"None"
"6088";"638";"4";"Pencapaian Realme di Indonesia Selama 2018";"None"
"6089";"639";"4";"10 Hujan Meteor yang Akan Hiasi Langit di Tahun 2019";"None"
"6090";"640";"4";"Ponsel Meledak Tewaskan Kakek 60 Tahun";"None"
"6091";"641";"4";"16 Tim PUBG Maju ke Final Asia Pacific Predator League 2019";"None"
"6092";"642";"4";"Bayar Netflix Kini Tak Bisa Lewat iTunes";"None"
"6093";"643";"4";"Pocophone F2 Bakal Tak Beda Jauh dari Pendahulunya";"None"
"6094";"644";"4";"Ketika Ayam Berpose Bak Model Profesional";"None"
"6095";"645";"4";"Petinggi Meizu Mengundurkan Diri";"None"
"6096";"646";"4";"Nokia 9 PureView Bakal Punya Fingerprint Bawah Layar?";"None"
"6097";"647";"4";"#SelamatTahunBaru2019, Netizen Ramai Panjakan Doa dan Harapan";"None"
"6098";"648";"4";"Google Assistant Bisa Disuruh 'Masukkan Uang ke Kotak Amal'";"None"
"6099";"649";"4";"Yuk Jajal 'Tahun 2019, Kamu Akan Dapat...' di Aplikasi Grab";"None"
"6100";"650";"4";"Oppo R17 Pro, Sosok Penggoda di Awal Tahun";"None"
"6101";"651";"4";"BAKTI Diingatkan agar Tak Cari Untung dalam Melaksanakan USO";"None"
"6102";"652";"4";"Belum Setahun Usianya, Realme Sudah Punya 4 Juta Pengguna";"None"
"6103";"653";"4";"Pesta NASA Rayakan Kunjungan ke 'Tetangga Pluto'";"None"
"6104";"654";"4";"Teror ke Mobil Otonom Google, Dilempar Batu Sampai Ditodong Pistol";"None"
"6105";"655";"4";"Temuan Hoax Pilpres: Bawa-bawa Jokowi, Prabowo, Sampai Dian Sastro";"None"
"6106";"656";"4";"2019, Masa Depan Bitcoin di Indonesia Diprediksi Cerah";"None"
"6107";"657";"4";"Cerita Pemuda yang Jatuh Cinta di Pandangan Pertama ke Honor 8X";"None"
"6108";"658";"4";"Kritik Penahanan Bos Huawei, Profesor AS Di-bully";"None"
"6109";"659";"4";"Kisah Sedih Startup Sepeda Online Ofo, Dirangkum dalam Foto";"None"
"6110";"660";"4";"Bisa Kirim Pesan di Google Maps, tapi Jangan Bayangkan WhatsApp";"None"
"6111";"661";"4";"Jangan Suka Pamer Boarding Pass di Medsos, Ini Bahayanya";"None"
"6112";"662";"4";"Kominfo: Ada 62 Hoax Pileg & Pilpres di Agustus-Desember 2018";"None"
"6113";"663";"4";"Fitur Dark Mode di Facebook Messenger Mulai Diuji Coba";"None"
"6114";"664";"4";"Kreatif! Lihat Rapormu di Go-Jek dan Grab Selama 2018";"None"
"6115";"665";"4";"Wow, Skor Benchmark Xperia XZ4 Tinggi Banget!";"None"
"6116";"666";"4";"Cuitan 'Haha' Elon Musk Banjir Like, Bikin Netizen Penasaran";"None"
"6117";"667";"4";"Pesawat NASA Kirim Foto Pertama dari Objek di Tepi Tata Surya";"None"
"6118";"668";"4";"Tahun Lalu Netizen Kian Gemar Galang Dana & Donasi Online";"None"
"6119";"669";"4";"Ofo Dulu Bernilai Triliunan, Kini di Ujung Kebangkrutan";"None"
"6120";"670";"4";"Apple Raja Smartphone Mahal, Samsung Membuntuti";"None"
"6121";"671";"4";"Cara Pindahkan Chat WhatsApp kalau Kamu #2019GantiHape";"None"
"6122";"672";"4";"Go-Jek Resmi Mengaspal di Seluruh Singapura";"None"
"6123";"673";"4";"Bocoran Lengkap Nokia 9 PureView, Ada yang Mengecewakan";"None"
"6124";"674";"4";"Kisah Salah Kirim WhatsApp ke Lovren, Endingnya Bikin Ngakak";"None"
"6125";"675";"4";"Petualangan New Horizons, Pesawat yang Capai 'Dunia Lain'";"None"
"6126";"676";"4";"Mengenal Ultima Thule, Objek Terjauh yang 'Tersentuh' Manusia";"None"
"6127";"677";"4";"Rekor NASA Saat Pesawatnya Kunjungi Objek Terkecil Antariksa";"None"
"6128";"678";"4";"Fortnite Jaya, Bosnya Kini Amat Kaya... Hartanya Rp 101 T";"None"
"6129";"679";"4";"Lagu Brian May Ikut Tandai Pencapaian NASA ke Tepi Tata Surya";"None"
"6130";"680";"4";"Dahsyat! Pesawat NASA Terbang 6,4 Miliar Km ke Tepi Tata Surya";"None"
"6131";"681";"4";"Ponsel Tak Laku, Essential Belum Mau Menyerah";"None"
"6132";"682";"4";"Psikologi Jadi Tantangan Terbesar Manusia Pergi ke Mars";"None"
"6133";"683";"4";"Unboxing Oppo R17 Pro, Menawan dari Berbagai Sisi";"None"
"6134";"684";"4";"Pemblokiran Huawei Bisa Bikin Runyam, Kenapa?";"None"
"6135";"685";"4";"Pesona nan Menggoda si Cantik Oppo R17 Pro";"None"
"6136";"686";"4";"Selain Kece Buat Selfie, Oppo R17 Pro Punya Fitur Canggih Baru";"None"
"6137";"687";"4";"Ada 'Kamu Karakter Pixar yang Mana?' di Aplikasi Grab";"None"
"6138";"688";"4";"OS Fuchsia Google Bisa Jalankan Aplikasi Android";"None"
"6139";"689";"4";"Ini Minuman Paling Banyak Dipesan di GrabFood Sepanjang 2018";"None"
"6140";"690";"4";"Objek di Tepi Tata Surya: Dari Pin Bowling Jadi Manusia Salju";"None"
"6141";"691";"4";"Menguak Rahasia Danau 'Perawan' di Kedalaman Antartika";"None"
"6142";"692";"4";"Ria Ricis dan Atta Halilintar Keok Terhadap 'DIWAN MAKAN BAKSO'";"None"
"6143";"693";"4";"Resmi Dirilis, Harga dan Spek Oppo R17 Pro Terungkap";"None"
"6144";"694";"4";"Perlu Tahu! Kominfo Ikut Jelaskan Cara Refund Bolt Nih";"None"
"6145";"695";"4";"Penangkapan Bos Huawei Tak Bikin CEO Apple Takut ke China";"None"
"6146";"696";"4";"Kisah Bos Bankir dan Kacamata yang Tertinggal di Taksi Online";"None"
"6147";"697";"4";"Bill Gates-Melinda Sudah 25 Tahun Nikah, Mesranya Tak Berubah";"None"
"6148";"698";"4";"Tahun Baru Spesial Rudiantara di Morotai";"None"
"6149";"699";"4";"Smartfren Lirik Blok Kosong Frekuensi Peninggalan Bolt";"None"
"6150";"700";"4";"Program Ganti Baterai Ternyata Bikin Penjualan iPhone Merosot";"None"
"6151";"701";"4";"Begini Cara Grab Bantu Atasi Kemacetan di Asia Tenggara";"None"
"6152";"702";"4";"Warnai Instagram Kamu dengan Mosaik Cantik Year of Colour";"None"
"6153";"703";"4";"Netflix cs Habisi Bioskop? Tidak Juga";"None"
"6154";"704";"4";"Yuliana, Ibu Rumah Tangga yang nge-Grab Diselingi Antar Anak Sekolah";"None"
"6155";"705";"4";"Apple Kini Dinilai Tak Inovatif, Produknya Jadi Tak Menarik";"None"
"6156";"706";"4";"Ini Lho Pentingnya Asuransi Kesehatan untuk Driver Online";"None"
"6157";"707";"4";"Awal Mula Karier Bocah Pemilik Video Youtube 29 Juta Viewers";"None"
"6158";"708";"4";"Layar Pocophone F2 Nyaris Tanpa Notch, Seperti Apa?";"None"
"6159";"709";"4";"Sejarah! Pesawat Antariksa China Mendarat di Sisi Terjauh Bulan";"None"
"6160";"710";"4";"Cerita Para Srikandi Grab yang Rela Panas-panasan di Jalan";"None"
"6161";"711";"4";"Windows 10 Akhirnya Salip Windows 7";"None"
"6162";"712";"4";"Fokus Menkominfo Tahun 2019: Satelit Hingga Decacorn";"None"
"6163";"713";"4";"Natal dan Tahun Baru, Orang Indonesia Kian Getol Internetan";"None"
"6164";"714";"4";"'NostradaMusk', Apa yang Akan Terjadi di Masa Depan?";"None"
"6165";"715";"4";"75% Perangkat iOS sudah Adopsi iOS 12";"None"
"6166";"716";"4";"Bangganya Defri, Keliling Dunia Berjaket Grab";"None"
"6167";"717";"4";"Waspada Akun WhatsApp Dibajak, Berikut Cara Pencegahannya";"None"
"6168";"718";"4";"Keren! Beramal Kini Bisa Lewat Google Assistant";"None"
"6169";"719";"4";"Romantisme Seperempat Abad Bill Gates dan Istrinya";"None"
"6170";"720";"4";"Apple Turunkan Target Pendapatan, Ada Kaitannya dengan China";"None"
"6171";"721";"4";"Gokil! Video Youtube Bocah Nge-bakso Ini Ditonton 29 Juta Kali";"None"
"6172";"722";"4";"Ups! Huawei Ucapkan Selamat Tahun Baru Pakai iPhone";"None"
"6173";"723";"4";"Ilmuwan Selidiki Danau Raksasa Misterius di Bawah Antartika";"None"
"6174";"724";"4";"Fitur Unsend Facebook Mulai Tersebar ke Banyak Pengguna";"None"
"6175";"725";"4";"Wow! Penjualan PS4 Tembus 90 Juta Unit";"None"
"6176";"726";"4";"Meme Phil Jones Buat Fans MU Deg-degan, Keringat pun Bercucuran";"None"
"6177";"727";"4";"Rupanya WhatsApp Juga Bisa Dipakai untuk Absen PNS";"None"
"6178";"728";"4";"Cantik dan Kaya, Putri Steve Jobs Suka Pajang Foto Ala Kadarnya";"None"
"6179";"729";"4";"Serba-serbi Pesawat NASA Ukir Rekor Terbang 6,4 Miliar Km";"None"
"6180";"730";"4";"Berkat Internet, Morotai dan Ranai Saling Sapa";"None"
"6181";"731";"4";"Fortnite Berjaya, Gamer Ini Kecipratan Uang Rp 144 Miliar";"None"
"6182";"732";"4";"Aksi Kocak Tapi Keren  Iron Man, Captain America dkk";"None"
"6183";"733";"4";"Kerja Keras Torang, Driver Ojol Tunawicara yang Tak Kenal Lelah";"None"
"6184";"734";"4";"Menkominfo Rayakan Tahun Baru Kunjungi Palapa Ring Tengah";"None"
"6185";"735";"4";"Diputus Pacar Lewat WhatsApp, Gadis Remaja Bunuh Diri";"None"
"6186";"736";"4";"Sinyal Masuk Pulau, Warga Bisa Halo-halo dari Morotai";"None"
"6187";"737";"4";"Apple Digugat Wanita yang Kepalanya Kena Api dari Charger MacBook";"None"
"6188";"738";"4";"Grab Juga Punya Fitur untuk Bantu Pelanggan Diet Vegetarian";"None"
"6189";"739";"4";"Deretan Smartphone 2018 Berdasarkan Tingkat Radiasinya";"None"
"6190";"740";"4";"Apple Merana Gara-gara Perang Dagang AS-China";"None"
"6191";"741";"4";"Strategi Grab Geber Pendapatan GrabFood di 2019";"None"
"6192";"742";"4";"Biar Terus Powerful, Berikut Cara Optimalkan Memori Smartphone Vivo";"None"
"6193";"743";"4";"Penampakan Terbaru Gunung Anak Krakatau dari Citra Satelit";"None"
"6194";"744";"4";"Sebut Neil Armstrong 'Alien', Elon Musk Kena Bully Netizen";"None"
"6195";"745";"4";"Chief RA, Frekuensi Bekas Bolt Mau buat Apa?";"None"
"6196";"746";"4";"Ketika Elon Musk Sebut Neil Armstrong sebagai 'Alien'";"None"
"6197";"747";"4";"Tiru Seleb Pakai Gaya Seadanya, Bocah Ini Jadi Bintang Instagram";"None"
"6198";"748";"4";"NASA Buat 'Guardian of Earth', Apanya Guardians of the Galaxy?";"None"
"6199";"749";"4";"Oppo Nonaktifkan ToF 3D di R17 Pro, Ini Alasannya";"None"
"6200";"750";"4";"Apple Kehilangan Rp 814 Triliun dalam Sehari";"None"
"6201";"751";"4";"Galaxy S10 Mau Pakai Baterai Teknologi Baru, Seperti Apa?";"None"
"6202";"752";"4";"Android Messages Kebagian Fitur Anti Spam";"None"
"6203";"753";"4";"WiFi Gratis Bikin Taman Kota Morotai Kian Asyik buat Narsis";"None"
"6204";"754";"4";"Kelakar Admin Twitter Grab yang Bikin Auto Ngakak";"None"
"6205";"755";"4";"YouTube Bakal Siarkan Festival Musik Coachella";"None"
"6206";"756";"4";"'Nintendo Switch Akan Jadi Konsol Terlaris Tahun Ini'";"None"
"6207";"757";"4";"Begini Nasib Admin Twitter Huawei yang nge-Tweet Pakai iPhone";"None"
"6208";"758";"4";"Analis Sebut-sebut 'Hari Kelabu' Apple";"None"
"6209";"759";"4";"Oppo R17 Pro Bisa ke Indonesia berkat Find X";"None"
"6210";"760";"4";"Hacker Bobol Ribuan TV Pintar untuk Promosikan PewDiePie";"None"
"6211";"761";"4";"Xiaomi Mi A3 Mulai Digarap?";"None"
"6212";"762";"4";"Keamanan Wilayah Jadi Tantangan Palapa Ring Timur";"None"
"6213";"763";"4";"App Store Catatkan Rekor Pemasukan Rp 17,1 Triliun";"None"
"6214";"764";"4";"Soal Pesan WhatsApp Gold dan Virus Martinelli, Apa Itu?";"None"
"6215";"765";"4";"Muncul Tablet Lipat Tiga Misterius, Diduga Bikinan Xiaomi";"None"
"6216";"766";"4";"Pesawat Antariksa China Kirim Foto Sisi Terjauh Bulan, Seperti Apa?";"None"
"6217";"767";"4";"Video: Keren! Akan Ada Balap Jetpack Mirip Iron Man";"None"
"6218";"768";"4";"Viral di Grup WhatsApp, Nomor Call Center Palsu di ATM Sudah Diblokir";"None"
"6219";"769";"4";"Grab Fokus Tambah Fitur Keamanan dan Kualitas Layanan";"None"
"6220";"770";"4";"Google Lanjut Garap Proyek Kontrol Perangkat Pintar dengan Gestur";"None"
"6221";"771";"4";"Siap-siap, Tahun Ini Mulai Ada Iklan di WhatsApp";"None"
"6222";"772";"4";"Oppo Ingin Lepas Image Jago Selfie";"None"
"6223";"773";"4";"Hacker Bobol Akun Twitter Lawas Sebar Propaganda Teroris";"None"
"6224";"774";"4";"Bisa Sambil Urus Anak, Ibu Muda Ini Pilih Jadi Driver Online";"None"
"6225";"775";"4";"10 Ponsel Android Terkencang Sepanjang 2018";"None"
"6226";"776";"4";"Redmi 'Pisah' dari Xiaomi";"None"
"6227";"777";"4";"WhatsApp Bisa Blokir Akun Pengguna dalam Kondisi Ini";"None"
"6228";"778";"4";"Mirip-miripan dengan Anggota Blackpink di Aplikasi Grab";"None"
"6229";"779";"4";"Kumpulan Potret Benda yang Bikin Mata Kecele";"None"
"6230";"780";"4";"Kisah Telepon Nyasar yang Bikin NASA Kalang kabut";"None"
"6231";"781";"4";"2022, Satelit Multifungsi Lengkapi Palapa Ring Jangkau Seluruh Negeri";"None"
"6232";"782";"4";"Grab Ajak Pengguna dan Mitra Driver Bantu Korban Tsunami";"None"
"6233";"783";"4";"#BirdBoxChallenge, Lahir dan Dicekal oleh Netflix";"None"
"6234";"784";"4";"Diam-diam Tik Tok Punya Aplikasi Baru";"None"
"6235";"785";"4";"Apple Resmi Setop Jualan iPhone 7 dan iPhone 8 di Jerman";"None"
"6236";"786";"4";"Pengguna Android Ternyata Terus Dimata-matai Facebook";"None"
"6237";"787";"4";"Warga Pulau Morotai Berburu Sinyal Buat Internetan";"None"
"6238";"788";"4";"Karya Hebat dari Pelukis Tunanetra yang Mengagumkan";"None"
"6239";"789";"4";"Apple Sedang Goyang, Donald Trump Beri Tanggapan";"None"
"6240";"790";"4";"Cerita Driver Grab Punya Ritual Untuk Keluarga Sebelum Ngaspal";"None"
"6241";"791";"4";"Kreatif! Dari Sobekan Kertas Hasilkan Gambar 3D";"None"
"6242";"792";"4";"Apple Bisa Bernasib Seperti Nokia";"None"
"6243";"793";"4";"Kasus Pelecehan Online, Aplikasi Facebook & WhatsApp Tertinggi";"None"
"6244";"794";"4";"Tips Ampuh Cegah Hoax ala WhatsApp";"None"
"6245";"795";"4";"Ambisi BAKTI Tancapkan 5 Ribu BTS Terkendala Dana USO";"None"
"6246";"796";"4";"Mau Bikin Ponsel Lipat, Google?";"None"
"6247";"797";"4";"Galaxy Note 9 Kebagian Pembaruan Android Pie";"None"
"6248";"798";"4";"Semakin Mudah, Kini Arisan Bisa Lewat Aplikasi";"None"
"6249";"799";"4";"Sejuta Pelanggan Tri Bermain Game Selama Liburan Akhir Tahun";"None"
"6250";"800";"4";"MrSpeedy, Layanan Antar Barang Anyar Berbasis Aplikasi";"None"
"6251";"801";"4";"Gempa Palu Jadi Salah Satu Foto dari Luar Angkasa Terbaik 2018";"None"
"6252";"802";"4";"Masalah Apple Adalah Harga iPhone yang Selangit";"None"
"6253";"803";"4";"Proses Pengembalian Kuota Berbelit-Belit, Begini Jawaban Bolt";"None"
"6254";"804";"4";"Internet di Sekolah Ternate Kurang Ngebut, Menkominfo Diminta Tambah";"None"
"6255";"805";"4";"Buntut Panjang Penurunan Target Penjualan Apple";"None"
"6256";"806";"4";"Masuk ke 'Bisnis Hotel', Cara Grab Dongkrak Pertumbuhan GrabPay";"None"
"6257";"807";"4";"Bualan \"New Year New Me\" dalam Meme Kocak";"None"
"6258";"808";"4";"Tahun Ini Nintendo Switch Punya Versi Baru?";"None"
"6259";"809";"4";"Kominfo Serahkan Identifikasi Hoax 7 Kontainer Surat Suara Tercoblos ke Bareskrim";"None"
"6260";"810";"4";"Grab Suntik Startup Hotel Murah OYO Rp 1,42 Triliun, Untuk Apa?";"None"
"6261";"811";"4";"Resolusi 2019, Beli Smartphone Baru atau Optimalkan yang Ada?";"None"
"6262";"812";"4";"Apakah Ini Reinkarnasi Nokia Communicator?";"None"
"6263";"813";"4";"Di Filipina 2018, Grab Catat 60 Ribu Mitra dan 1 Juta Penumpang";"None"
"6264";"814";"4";"Mengintip Backstage Pameran CES 2019";"None"
"6265";"815";"4";"Nvidia Kenalkan Kartu Grafis Baru dengan Visual Lebih Realistis";"None"
"6266";"816";"4";"Teknologi 5G hingga Televisi 8K Menghentak Tahun Ini";"None"
"6267";"817";"4";"Menkominfo: Q1 2019, Kebijakan Konsolidasi Diterbitkan";"None"
"6268";"818";"4";"2018, Rata-rata Pengguna Grab di Filipina Habiskan Rp 1,8 Juta";"None"
"6269";"819";"4";"Indonesia Kebagian Gerhana Bulan 'Serigala'? Ini Kata LAPAN";"None"
"6270";"820";"4";"Elon Musk Bangun Pabrik Tesla Rp 28 Triliun di China";"None"
"6271";"821";"4";"Ini Lho Gambaran Sibuknya Orderan Ojol Saat Malam Tahun Baru";"None"
"6272";"822";"4";"Ambisi China Selanjutnya: Kirim Astronot ke Bulan";"None"
"6273";"823";"4";"Gadis Manis Pembawa Air Minum Golden Globes Viral di Medsos";"None"
"6274";"824";"4";"Menu Ayam Paling Banyak Dipesan di Go-Food Sepanjang 2018";"None"
"6275";"825";"4";"Tinggalkan Twitter demi Instagram? Seperti Petenis Andy Murray Dong";"None"
"6276";"826";"4";"Melihat Kota Suci Madinah dari Hasil Jepretan Satelit LAPAN";"None"
"6277";"827";"4";"Malam Tahun Baru, 63 Ribu Warga Asia Tenggara Jalan-jalan Pakai Grab";"None"
"6278";"828";"4";"Ada Startup Perintis Jalan untuk Melahirkan di Luar Angkasa";"None"
"6279";"829";"4";"Tahun Ini India, Israel, dan China 'Balapan' ke Bulan";"None"
"6280";"830";"4";"Jangan Ikut Sebar Foto Bugil Vanessa Angel, Bisa Kena UU ITE!";"None"
"6281";"831";"4";"Kumpulan Ucapan Terima Kasih Kocak ala Admin Instagram Grab";"None"
"6282";"832";"4";"Meme Pro-Kontra Bohemian Rhapsody Film Terbaik Golden Globes";"None"
"6283";"833";"4";"Wayne Rooney Sempat Ditahan Polisi, Netizen Munculkan Shrek";"None"
"6284";"834";"4";"Rumor iPhone 2019: Namanya iPhone XI, Punya 3 Kamera Belakang";"None"
"6285";"835";"4";"Bohemian Rhapsody Menang Golden Globes, Medsos Terbelah";"None"
"6286";"836";"4";"Hartawan Jepang Jadi Pemilik Kicauan dengan Retweet Terbanyak";"None"
"6287";"837";"4";"Kamera Belakang Galaxy S10 Kalah Banyak dari Galaxy A9?";"None"
"6288";"838";"4";"Fakta-fakta Kondisi Apple Sedang Goyah";"None"
"6289";"839";"4";"Menanti Mode Gelap di WhatsApp";"None"
"6290";"840";"4";"Gerhana Bulan 'Serigala' Sapa Bumi Bulan Ini";"None"
"6291";"841";"4";"Seniman Ini Bikin Lukisan Menawan Berkanvaskan iPad";"None"
"6292";"842";"4";"Kasus Vanessa Angel, Netizen Cuitkan #MenjemputRejeki2019";"None"
"6293";"843";"4";"Kalender Astronomi 2019, Ada Gerhana Bulan dan Matahari";"None"
"6294";"844";"4";"Turis Pertama ke Bulan Bagi-bagi Duit Rp 13 M Lewat Twitter";"None"
"6295";"845";"4";"Go-Jek Tahun 2018: Jalani 5.000 Kali Rute Bumi-Bulan PP";"None"
"6296";"846";"4";"Huawei P30 Kembali Hadirkan Jack Headphone?";"None"
"6297";"847";"4";"Xiaomi Punya Power Bank Baru, Dukung Dual Fast Charging 45W";"None"
"6298";"848";"4";"Menanti Inovasi Teknologi Terkini di CES 2019";"None"
"6299";"849";"4";"Samsung Siapkan Serangan Buat Xiaomi Redmi";"None"
"6300";"850";"4";"Shopee Ungguli Lazada dan Tokopedia Jadi e-Commerce Terpopuler";"None"
"6301";"851";"4";"Apple Sindir Google dan Amazon Pakai Billboard Raksasa";"None"
"6302";"852";"4";"Kumpulan Meme Real Madrid Terhempas di Kandang Sendiri";"None"
"6303";"853";"4";"Alasan Orang Jadi Malas Beli iPhone Anyar";"None"
"6304";"854";"4";"Ketika Teknologi AI Bikin Hidup Lebih Baik";"None"
"6305";"855";"4";"Google Assistant Hadir di Semiliar Perangkat Akhir Bulan Ini";"None"
"6306";"856";"4";"Tak Hanya Apple, Samsung Juga Merana di Awal Tahun 2019";"None"
"6307";"857";"4";"SpaceX Bersiap Uji Coba Kapsul Antariksanya";"None"
"6308";"858";"4";"Putri Bill Gates Rajin Pamer Kemesraan dengan Pacar Arabnya";"None"
"6309";"859";"4";"Kursi Gaming Rp 299 Juta 'Kelas Sultan', Gamer Indonesia Minat?";"None"
"6310";"860";"4";"Lima Tahun Terakhir, Bhinneka Catat Pertumbuhan Dua Digit";"None"
"6311";"861";"4";"Kursi Gaming 'Kelas Sultan' Predator Thronos Punya Dua Varian";"None"
"6312";"862";"4";"Resmi Hadir di Indonesia, Predator Thronos Dibanderol Seharga Xpander";"None"
"6313";"863";"4";"Bocoran Fitur-fitur Baru WhatsApp yang Segera Meluncur";"None"
"6314";"864";"4";"Kulkas Pintar Samsung Juga Bisa Dekatkan Anggota Keluarga";"None"
"6315";"865";"4";"Indosat Mau Dicaplok Vietnam?";"None"
"6316";"866";"4";"Nostalgia Nokia Communicator, Simbol Kemapanan di Masa Silam";"None"
"6317";"867";"4";"Netizen Paling Sering Adukan Konten Negatif di Twitter";"None"
"6318";"868";"4";"Harga Kursi Gaming Ini Lampaui Xpander, Bahkan Masih Ada Kembalian!";"None"
"6319";"869";"4";"Menguak Masalah Besar iPhone yang Memusingkan Apple";"None"
"6320";"870";"4";"#JodohMalang Ramaikan Lini Masa, Wali Kota Malang pun Ikutan";"None"
"6321";"871";"4";"Ada iPad Pro Bengkok, Apple Kini Beri Penjelasan Panjang Lebar";"None"
"6322";"872";"4";"Bhinneka Sudah Sangat Siap IPO, tapi...";"None"
"6323";"873";"4";"Lebih dari 4.000 Pelanggan Sudah Lakukan Refund Bolt";"None"
"6324";"874";"4";"Super Kece! TV LG Ini Bisa Digulung Loh";"None"
"6325";"875";"4";"Intel Kenalkan Prosesor 'Ice Lake' dengan Pabrikasi 10nm";"None"
"6326";"876";"4";"Usaha Kudeta Bikin Internet di Negara Ini Sempat Mati";"None"
"6327";"877";"4";"Wah! Inikah Kembaran Nokia Communicator di CES 2019?";"None"
"6328";"878";"4";"Dua Bandara Inggris Pasang Teknologi Anti-Drone Tingkat Militer";"None"
"6329";"879";"4";"TV Anyar LG Pakai Layar Gulung, Jadi Jago Ngumpet";"None"
"6330";"880";"4";"Calon Fitur Baru WhatsApp: Stiker di Foto, Video, dan GIF";"None"
"6331";"881";"4";"Xiaomi Bakal Rilis TV LED 65 Inch, Harganya?";"None"
"6332";"882";"4";"TESS si Pencari Planet Sukses Temukan Exoplanet Ketiganya";"None"
"6333";"883";"4";"Samsung Pamer Dua Notebook Anyar, Apa Keunggulannya?";"None"
"6334";"884";"4";"16 Juta Botol Minum dan Angka Unik Lainnya di Tokopedia 2018";"None"
"6335";"885";"4";"Yuk Atur Filter Komentar Instagram";"None"
"6336";"886";"4";"iPhone Diserang Malware Musuh Lama Android";"None"
"6337";"887";"4";"Mukanya Mirip Jack Ma, Pemilik Toko Kelontong Jadi Tenar";"None"
"6338";"888";"4";"Melihat Cosmo Communicator yang Mirip Ponsel Legendaris Nokia";"None"
"6339";"889";"4";"Puluhan Ponsel 5G Siap Menyerbu Pasar Tahun Ini";"None"
"6340";"890";"4";"Keren! Televisi LG Bisa Digulung dan Ngumpet";"None"
"6341";"891";"4";"Meme Sindiran Buat Liverpool yang Kembali Tumbang";"None"
"6342";"892";"4";"Bocoran Ponsel Perdana Redmi Usai 'Pisah' dari Xiaomi";"None"
"6343";"893";"4";"Di Bandung, Vivo Bahas Kemungkinan Vivo Nex Masuk Indonesia";"None"
"6344";"894";"4";"'Indonesia Pasar Terbesar Kedua Realme'";"None"
"6345";"895";"4";"Keseruan Booth Samsung di CES 2019";"None"
"6346";"896";"4";"Produk Inovasi Samsung pada Pameran Teknologi di 'Kota Judi'";"None"
"6347";"897";"4";"Main PUBG Mobile? Siap-siap Berburu Monster... atau Zombie!";"None"
"6348";"898";"4";"Melihat Markas Startup Soundcloud yang Bikin Iri";"None"
"6349";"899";"4";"Realme A1 Masih Misterius";"None"
"6350";"900";"4";"Ditolak di Filipina, Go-Jek Angkat Bicara";"None"
"6351";"901";"4";"Main-main ke Kantor Baru Realme di Jakarta";"None"
"6352";"902";"4";"WhatsApp Bisa Makin Aman, Akan Punya Otentikasi Sidik Jari";"None"
"6353";"903";"4";"Apa Resolusi Tahun Baru Zuckerberg? Bukan yang Biasa-biasa Saja";"None"
"6354";"904";"4";"Redmi 'Pisah' dari Xiaomi, Apa Kata Realme?";"None"
"6355";"905";"4";"Penghitungan Rating Berbasis Big Data Analitik ala Inrate";"None"
"6356";"906";"4";"Chris Kanter Tanggapi Rumor Indosat Mau Dicaplok Vietnam";"None"
"6357";"907";"4";"Ragam Alasan Pengguna iOS Beralih ke Android dan Sebaliknya";"None"
"6358";"908";"4";"Apple Punya Beberapa Layanan Baru Tahun Ini, Apa Saja?";"None"
"6359";"909";"4";"Go-Jek Ditolak Masuk Filipina";"None"
"6360";"910";"4";"Rencana Huawei di 2019: AI dan 5G";"None"
"6361";"911";"4";"Vietnam Mau Caplok Operator Indonesia, Kominfo?";"None"
"6362";"912";"4";"Penampakan Notebook Dell di Panggung CES 2019";"None"
"6363";"913";"4";"Realme Tak Muluk-muluk di 2019, tapi Tetap Punya Dua Target";"None"
"6364";"914";"4";"Tim Cook: Ekosistem Apple Kurang Dihargai";"None"
"6365";"915";"4";"Tahun Ini Realme Mau Buka Toko Fisik di Indonesia";"None"
"6366";"916";"4";"Google Assistant Bisa Bantu Check In Pesawat dan Pesan Hotel";"None"
"6367";"917";"4";"Epson Jual Proyektor Rp 1 Miliar di Indonesia, Memang Untung?";"None"
"6368";"918";"4";"Kinerja Apple Disorot, Begini Pembelaan Tim Cook";"None"
"6369";"919";"4";"Tiap Bulan, Kominfo Jaring 1.000 Konten Prostitusi Online";"None"
"6370";"920";"4";"Jutaan Pengguna Android Instal Aplikasi Nakal";"None"
"6371";"921";"4";"Samsung Unjuk Gigi di CES 2019";"None"
"6372";"922";"4";"Cara Mengenali Hoax Mengatasnamakan WhatsApp";"None"
